ISO3,Country,Year,Month,TRA_COV,Total
SVK,Slovakia,2014,9,International,197.601
SVN,Slovenia,2014,9,Total,143.071
SVN,Slovenia,2014,9,Domestic,0
SVN,Slovenia,2014,9,International,143.071
ESP,Spain,2014,9,Total,17167.348
ESP,Spain,2014,9,Domestic,2739.484
ESP,Spain,2014,9,International,14427.864
SWE,Sweden,2014,9,Total,3033.431
SWE,Sweden,2014,9,Domestic,693.742
SWE,Sweden,2014,9,International,2339.689
CHE,Switzerland,2014,9,Total,4185.618
CHE,Switzerland,2014,9,Domestic,51.723
CHE,Switzerland,2014,9,International,4133.895
GBR,United Kingdom,2014,9,Total,21599.908
GBR,United Kingdom,2014,9,Domestic,1914.148
GBR,United Kingdom,2014,9,International,19685.76
AUT,Austria,2014,10,Total,2267.695
AUT,Austria,2014,10,Domestic,53.444
AUT,Austria,2014,10,International,2214.251
BEL,Belgium,2014,10,Total,2618.148
BEL,Belgium,2014,10,Domestic,0.77
BEL,Belgium,2014,10,International,2617.378
BGR,Bulgaria,2014,10,Total,383.929
BGR,Bulgaria,2014,10,Domestic,11.692
BGR,Bulgaria,2014,10,International,372.237
HRV,Croatia,2014,10,Total,489.393
HRV,Croatia,2014,10,Domestic,43.358
HRV,Croatia,2014,10,International,446.035
CYP,Cyprus,2014,10,Total,772.63
CYP,Cyprus,2014,10,Domestic,0
CYP,Cyprus,2014,10,International,772.63
CZE,Czechia,2014,10,Total,1041.2
CZE,Czechia,2014,10,Domestic,8.196
CZE,Czechia,2014,10,International,1033.004
DNK,Denmark,2014,10,Total,2651.309
DNK,Denmark,2014,10,Domestic,184.44
DNK,Denmark,2014,10,International,2466.869
EST,Estonia,2014,10,Total,189.193
EST,Estonia,2014,10,Domestic,1.357
EST,Estonia,2014,10,International,187.836
FIN,Finland,2014,10,Total,1546.467
FIN,Finland,2014,10,Domestic,212.435
FIN,Finland,2014,10,International,1334.032
FRA,France,2014,10,Total,11970.793
FRA,France,2014,10,Domestic,2454.215
FRA,France,2014,10,International,9516.578
DEU,Germany,2014,10,Total,18004.125
DEU,Germany,2014,10,Domestic,2125.539
DEU,Germany,2014,10,International,15878.586
GRC,Greece,2014,10,Total,3309.727
GRC,Greece,2014,10,Domestic,569.877
GRC,Greece,2014,10,International,2739.85
HUN,Hungary,2014,10,Total,829.087
HUN,Hungary,2014,10,Domestic,0
HUN,Hungary,2014,10,International,829.087
ISL,Iceland,2014,10,Total,311.089
ISL,Iceland,2014,10,Domestic,0
ISL,Iceland,2014,10,International,311.089
IRL,Ireland,2014,10,Total,2365.394
IRL,Ireland,2014,10,Domestic,5.397
IRL,Ireland,2014,10,International,2359.997
ITA,Italy,2014,10,Total,10685.505
ITA,Italy,2014,10,Domestic,2512.489
ITA,Italy,2014,10,International,8173.016
LVA,Latvia,2014,10,Total,418.54
LVA,Latvia,2014,10,Domestic,0
LVA,Latvia,2014,10,International,418.54
LTU,Lithuania,2014,10,Total,358.264
LTU,Lithuania,2014,10,Domestic,0
LTU,Lithuania,2014,10,International,358.264
LUX,Luxembourg,2014,10,Total,218.157
LUX,Luxembourg,2014,10,Domestic,0.068
LUX,Luxembourg,2014,10,International,218.089
MLT,Malta,2014,10,Total,421.724
MLT,Malta,2014,10,Domestic,0
MLT,Malta,2014,10,International,421.724
NLD,Netherlands,2014,10,Total,5611.791
NLD,Netherlands,2014,10,Domestic,0.029
NLD,Netherlands,2014,10,International,5611.762
NOR,Norway,2014,10,Total,3393.742
NOR,Norway,2014,10,Domestic,1433.62
NOR,Norway,2014,10,International,1960.122
POL,Poland,2014,10,Total,2218.452
POL,Poland,2014,10,Domestic,135.639
POL,Poland,2014,10,International,2082.813
PRT,Portugal,2014,10,Total,3030.231
PRT,Portugal,2014,10,Domestic,242.276
PRT,Portugal,2014,10,International,2787.955
ROU,Romania,2014,10,Total,966.097
ROU,Romania,2014,10,Domestic,51.107
ROU,Romania,2014,10,International,914.99
SVK,Slovakia,2014,10,Total,114.021
SVK,Slovakia,2014,10,Domestic,2.143
SVK,Slovakia,2014,10,International,111.878
SVN,Slovenia,2014,10,Total,117.44
SVN,Slovenia,2014,10,Domestic,0
SVN,Slovenia,2014,10,International,117.44
ESP,Spain,2014,10,Total,15099.949
ESP,Spain,2014,10,Domestic,2520.978
ESP,Spain,2014,10,International,12578.971
SWE,Sweden,2014,10,Total,3013.014
SWE,Sweden,2014,10,Domestic,725.61
SWE,Sweden,2014,10,International,2287.404
CHE,Switzerland,2014,10,Total,4205.245
CHE,Switzerland,2014,10,Domestic,54.903
CHE,Switzerland,2014,10,International,4150.342
GBR,United Kingdom,2014,10,Total,19720.748
GBR,United Kingdom,2014,10,Domestic,1964.134
GBR,United Kingdom,2014,10,International,17756.614
AUT,Austria,2014,11,Total,1806.834
AUT,Austria,2014,11,Domestic,47.772
AUT,Austria,2014,11,International,1759.062
BEL,Belgium,2014,11,Total,2107.419
BEL,Belgium,2014,11,Domestic,1.838
BEL,Belgium,2014,11,International,2105.581
BGR,Bulgaria,2014,11,Total,290.55
BGR,Bulgaria,2014,11,Domestic,10.016
BGR,Bulgaria,2014,11,International,280.534
HRV,Croatia,2014,11,Total,198.128
HRV,Croatia,2014,11,Domestic,30.181
HRV,Croatia,2014,11,International,167.947
CYP,Cyprus,2014,11,Total,370.76
CYP,Cyprus,2014,11,Domestic,0
CYP,Cyprus,2014,11,International,370.76
CZE,Czechia,2014,11,Total,799.675
CZE,Czechia,2014,11,Domestic,6.619
CZE,Czechia,2014,11,International,793.056
DNK,Denmark,2014,11,Total,2036.477
DNK,Denmark,2014,11,Domestic,162.929
DNK,Denmark,2014,11,International,1873.548
EST,Estonia,2014,11,Total,147.57
EST,Estonia,2014,11,Domestic,1.067
EST,Estonia,2014,11,International,146.503
FIN,Finland,2014,11,Total,1261.839
FIN,Finland,2014,11,Domestic,221.129
FIN,Finland,2014,11,International,1040.71
FRA,France,2014,11,Total,9364.723
FRA,France,2014,11,Domestic,2114.97
FRA,France,2014,11,International,7249.753
DEU,Germany,2014,11,Total,13594.679
DEU,Germany,2014,11,Domestic,2047.346
DEU,Germany,2014,11,International,11547.333
GRC,Greece,2014,11,Total,1319.184
GRC,Greece,2014,11,Domestic,450.509
GRC,Greece,2014,11,International,868.675
HUN,Hungary,2014,11,Total,679.108
HUN,Hungary,2014,11,Domestic,0
HUN,Hungary,2014,11,International,679.108
ISL,Iceland,2014,11,Total,245.876
ISL,Iceland,2014,11,Domestic,0
ISL,Iceland,2014,11,International,245.876
IRL,Ireland,2014,11,Total,1860.815
IRL,Ireland,2014,11,Domestic,5.587
IRL,Ireland,2014,11,International,1855.228
ITA,Italy,2014,11,Total,8030.292
ITA,Italy,2014,11,Domestic,2140.634
ITA,Italy,2014,11,International,5889.658
LVA,Latvia,2014,11,Total,345.5
LVA,Latvia,2014,11,Domestic,0.028
LVA,Latvia,2014,11,International,345.472
LTU,Lithuania,2014,11,Total,274.198
LTU,Lithuania,2014,11,Domestic,0.012
LTU,Lithuania,2014,11,International,274.186
LUX,Luxembourg,2014,11,Total,173.497
LUX,Luxembourg,2014,11,Domestic,0.141
LUX,Luxembourg,2014,11,International,173.356
MLT,Malta,2014,11,Total,256.261
MLT,Malta,2014,11,Domestic,0
MLT,Malta,2014,11,International,256.261
NLD,Netherlands,2014,11,Total,4323.723
NLD,Netherlands,2014,11,Domestic,0.05
NLD,Netherlands,2014,11,International,4323.673
NOR,Norway,2014,11,Total,2809.41
NOR,Norway,2014,11,Domestic,1289.432
NOR,Norway,2014,11,International,1519.978
POL,Poland,2014,11,Total,1811.495
POL,Poland,2014,11,Domestic,128.438
POL,Poland,2014,11,International,1683.057
PRT,Portugal,2014,11,Total,2048.082
PRT,Portugal,2014,11,Domestic,193.28
PRT,Portugal,2014,11,International,1854.802
ROU,Romania,2014,11,Total,818.137
ROU,Romania,2014,11,Domestic,45.47
ROU,Romania,2014,11,International,772.667
SVK,Slovakia,2014,11,Total,88.618
SVK,Slovakia,2014,11,Domestic,1.737
SVK,Slovakia,2014,11,International,86.881
SVN,Slovenia,2014,11,Total,84.507
SVN,Slovenia,2014,11,Domestic,0
SVN,Slovenia,2014,11,International,84.507
ESP,Spain,2014,11,Total,10351.465
ESP,Spain,2014,11,Domestic,2138.142
ESP,Spain,2014,11,International,8213.323
SWE,Sweden,2014,11,Total,2481.019
SWE,Sweden,2014,11,Domestic,674.194
SWE,Sweden,2014,11,International,1806.825
CHE,Switzerland,2014,11,Total,3148.87
CHE,Switzerland,2014,11,Domestic,45.853
CHE,Switzerland,2014,11,International,3103.017
GBR,United Kingdom,2014,11,Total,14979.167
GBR,United Kingdom,2014,11,Domestic,1834.435
GBR,United Kingdom,2014,11,International,13144.732
AUT,Austria,2014,12,Total,1870.56
AUT,Austria,2014,12,Domestic,39.511
AUT,Austria,2014,12,International,1831.049
BEL,Belgium,2014,12,Total,1949
BEL,Belgium,2014,12,Domestic,1.78
BEL,Belgium,2014,12,International,1947.22
BGR,Bulgaria,2014,12,Total,313.277
BGR,Bulgaria,2014,12,Domestic,10.118
BGR,Bulgaria,2014,12,International,303.159
HRV,Croatia,2014,12,Total,184.995
HRV,Croatia,2014,12,Domestic,28.643
HRV,Croatia,2014,12,International,156.352
CYP,Cyprus,2014,12,Total,297.124
CYP,Cyprus,2014,12,Domestic,0
CYP,Cyprus,2014,12,International,297.124
CZE,Czechia,2014,12,Total,782.638
CZE,Czechia,2014,12,Domestic,4.34
CZE,Czechia,2014,12,International,778.298
DNK,Denmark,2014,12,Total,1889.708
DNK,Denmark,2014,12,Domestic,139.292
DNK,Denmark,2014,12,International,1750.416
EST,Estonia,2014,12,Total,137.147
EST,Estonia,2014,12,Domestic,1.156
EST,Estonia,2014,12,International,135.991
FIN,Finland,2014,12,Total,1366.008
FIN,Finland,2014,12,Domestic,219.986
FIN,Finland,2014,12,International,1146.022
FRA,France,2014,12,Total,10030.55
FRA,France,2014,12,Domestic,2314.652
FRA,France,2014,12,International,7715.898
DEU,Germany,2014,12,Total,12425.609
DEU,Germany,2014,12,Domestic,1678.969
DEU,Germany,2014,12,International,10746.64
GRC,Greece,2014,12,Total,1302.615
GRC,Greece,2014,12,Domestic,455.35
GRC,Greece,2014,12,International,847.265
HUN,Hungary,2014,12,Total,670.599
HUN,Hungary,2014,12,Domestic,0.159
HUN,Hungary,2014,12,International,670.44
ISL,Iceland,2014,12,Total,242.577
ISL,Iceland,2014,12,Domestic,0
ISL,Iceland,2014,12,International,242.577
IRL,Ireland,2014,12,Total,1839.359
IRL,Ireland,2014,12,Domestic,5.447
IRL,Ireland,2014,12,International,1833.912
ITA,Italy,2014,12,Total,8057.282
ITA,Italy,2014,12,Domestic,2153.338
ITA,Italy,2014,12,International,5903.944
LVA,Latvia,2014,12,Total,342.927
LVA,Latvia,2014,12,Domestic,0
LVA,Latvia,2014,12,International,342.927
LTU,Lithuania,2014,12,Total,261.469
LTU,Lithuania,2014,12,Domestic,0.048
LTU,Lithuania,2014,12,International,261.421
LUX,Luxembourg,2014,12,Total,168.409
LUX,Luxembourg,2014,12,Domestic,0.123
LUX,Luxembourg,2014,12,International,168.286
MLT,Malta,2014,12,Total,226.512
MLT,Malta,2014,12,Domestic,0
MLT,Malta,2014,12,International,226.512
NLD,Netherlands,2014,12,Total,4336.293
NLD,Netherlands,2014,12,Domestic,0.015
NLD,Netherlands,2014,12,International,4336.278
NOR,Norway,2014,12,Total,2511.454
NOR,Norway,2014,12,Domestic,1075.043
NOR,Norway,2014,12,International,1436.411
POL,Poland,2014,12,Total,1734.532
POL,Poland,2014,12,Domestic,116.469
POL,Poland,2014,12,International,1618.063
PRT,Portugal,2014,12,Total,2073.209
PRT,Portugal,2014,12,Domestic,212.444
PRT,Portugal,2014,12,International,1860.765
ROU,Romania,2014,12,Total,843.219
ROU,Romania,2014,12,Domestic,35.36
ROU,Romania,2014,12,International,807.859
SVK,Slovakia,2014,12,Total,89.842
SVK,Slovakia,2014,12,Domestic,1.617
SVK,Slovakia,2014,12,International,88.225
SVN,Slovenia,2014,12,Total,80.392
SVN,Slovenia,2014,12,Domestic,0
SVN,Slovenia,2014,12,International,80.392
ESP,Spain,2014,12,Total,9979.659
ESP,Spain,2014,12,Domestic,2151.681
ESP,Spain,2014,12,International,7827.978
SWE,Sweden,2014,12,Total,2310.56
SWE,Sweden,2014,12,Domestic,554.46
SWE,Sweden,2014,12,International,1756.1
CHE,Switzerland,2014,12,Total,3443.38
CHE,Switzerland,2014,12,Domestic,51.06
CHE,Switzerland,2014,12,International,3392.32
GBR,United Kingdom,2014,12,Total,15490.681
GBR,United Kingdom,2014,12,Domestic,1735.93
GBR,United Kingdom,2014,12,International,13754.751
AUT,Austria,2015,1,Total,1751.044
AUT,Austria,2015,1,Domestic,38.497
AUT,Austria,2015,1,International,1712.547
BEL,Belgium,2015,1,Total,1817.576
BEL,Belgium,2015,1,Domestic,2.141
BEL,Belgium,2015,1,International,1815.435
BGR,Bulgaria,2015,1,Total,311.991
BGR,Bulgaria,2015,1,Domestic,8.851
BGR,Bulgaria,2015,1,International,303.14
HRV,Croatia,2015,1,Total,166.761
HRV,Croatia,2015,1,Domestic,25.659
HRV,Croatia,2015,1,International,141.102
CYP,Cyprus,2015,1,Total,266.901
CYP,Cyprus,2015,1,Domestic,0
CYP,Cyprus,2015,1,International,266.901
CZE,Czechia,2015,1,Total,649.303
CZE,Czechia,2015,1,Domestic,5.012
CZE,Czechia,2015,1,International,644.291
DNK,Denmark,2015,1,Total,1854.13
DNK,Denmark,2015,1,Domestic,136.14
DNK,Denmark,2015,1,International,1717.99
EST,Estonia,2015,1,Total,127.698
EST,Estonia,2015,1,Domestic,1.052
EST,Estonia,2015,1,International,126.646
FIN,Finland,2015,1,Total,1246.361
FIN,Finland,2015,1,Domestic,200.422
FIN,Finland,2015,1,International,1045.939
FRA,France,2015,1,Total,9330.402
FRA,France,2015,1,Domestic,2053.546
FRA,France,2015,1,International,7276.856
DEU,Germany,2015,1,Total,11708.343
DEU,Germany,2015,1,Domestic,1589.506
DEU,Germany,2015,1,International,10118.837
GRC,Greece,2015,1,Total,1193.377
GRC,Greece,2015,1,Domestic,433.886
GRC,Greece,2015,1,International,759.491
HUN,Hungary,2015,1,Total,618.079
HUN,Hungary,2015,1,Domestic,0
HUN,Hungary,2015,1,International,618.079
ISL,Iceland,2015,1,Total,230.263
ISL,Iceland,2015,1,Domestic,0
ISL,Iceland,2015,1,International,230.263
IRL,Ireland,2015,1,Total,1696.795
IRL,Ireland,2015,1,Domestic,4.139
IRL,Ireland,2015,1,International,1692.656
ITA,Italy,2015,1,Total,7597.063
ITA,Italy,2015,1,Domestic,1909.716
ITA,Italy,2015,1,International,5687.347
LVA,Latvia,2015,1,Total,319.462
LVA,Latvia,2015,1,Domestic,0.018
LVA,Latvia,2015,1,International,319.444
LTU,Lithuania,2015,1,Total,256.974
LTU,Lithuania,2015,1,Domestic,0
LTU,Lithuania,2015,1,International,256.974
LUX,Luxembourg,2015,1,Total,141.553
LUX,Luxembourg,2015,1,Domestic,0.04
LUX,Luxembourg,2015,1,International,141.513
MLT,Malta,2015,1,Total,209.516
MLT,Malta,2015,1,Domestic,0
MLT,Malta,2015,1,International,209.516
NLD,Netherlands,2015,1,Total,4069.046
NLD,Netherlands,2015,1,Domestic,0.585
NLD,Netherlands,2015,1,International,4068.461
NOR,Norway,2015,1,Total,2424.874
NOR,Norway,2015,1,Domestic,1071.358
NOR,Norway,2015,1,International,1353.516
POL,Poland,2015,1,Total,1718.995
POL,Poland,2015,1,Domestic,101.604
POL,Poland,2015,1,International,1617.391
PRT,Portugal,2015,1,Total,2000.508
PRT,Portugal,2015,1,Domestic,202.736
PRT,Portugal,2015,1,International,1797.772
ROU,Romania,2015,1,Total,800.361
ROU,Romania,2015,1,Domestic,32.937
ROU,Romania,2015,1,International,767.424
SVK,Slovakia,2015,1,Total,82.613
SVK,Slovakia,2015,1,Domestic,1.474
SVK,Slovakia,2015,1,International,81.139
SVN,Slovenia,2015,1,Total,73.096
SVN,Slovenia,2015,1,Domestic,0
SVN,Slovenia,2015,1,International,73.096
ESP,Spain,2015,1,Total,9496.882
ESP,Spain,2015,1,Domestic,1899.789
ESP,Spain,2015,1,International,7597.093
SWE,Sweden,2015,1,Total,2201.578
SWE,Sweden,2015,1,Domestic,513.791
SWE,Sweden,2015,1,International,1687.787
CHE,Switzerland,2015,1,Total,3337.185
CHE,Switzerland,2015,1,Domestic,51.14
CHE,Switzerland,2015,1,International,3286.045
GBR,United Kingdom,2015,1,Total,14341.428
GBR,United Kingdom,2015,1,Domestic,1535.379
GBR,United Kingdom,2015,1,International,12806.049
AUT,Austria,2015,2,Total,1718.104
AUT,Austria,2015,2,Domestic,40.494
AUT,Austria,2015,2,International,1677.61
BEL,Belgium,2015,2,Total,1856.334
BEL,Belgium,2015,2,Domestic,1.922
BEL,Belgium,2015,2,International,1854.412
BGR,Bulgaria,2015,2,Total,286.718
BGR,Bulgaria,2015,2,Domestic,8.64
BGR,Bulgaria,2015,2,International,278.078
HRV,Croatia,2015,2,Total,155.406
HRV,Croatia,2015,2,Domestic,24.575
HRV,Croatia,2015,2,International,130.831
CYP,Cyprus,2015,2,Total,245.305
CYP,Cyprus,2015,2,Domestic,0
CYP,Cyprus,2015,2,International,245.305
CZE,Czechia,2015,2,Total,638.12
CZE,Czechia,2015,2,Domestic,5.678
CZE,Czechia,2015,2,International,632.442
DNK,Denmark,2015,2,Total,1872.931
DNK,Denmark,2015,2,Domestic,136.593
DNK,Denmark,2015,2,International,1736.338
EST,Estonia,2015,2,Total,121.827
EST,Estonia,2015,2,Domestic,1.092
EST,Estonia,2015,2,International,120.735
FIN,Finland,2015,2,Total,1246.082
FIN,Finland,2015,2,Domestic,233.711
FIN,Finland,2015,2,International,1012.371
FRA,France,2015,2,Total,8973.519
FRA,France,2015,2,Domestic,2018.312
FRA,France,2015,2,International,6955.207
DEU,Germany,2015,2,Total,11562.591
DEU,Germany,2015,2,Domestic,1659.485
DEU,Germany,2015,2,International,9903.106
GRC,Greece,2015,2,Total,1091.972
GRC,Greece,2015,2,Domestic,405.795
GRC,Greece,2015,2,International,686.177
HUN,Hungary,2015,2,Total,593.555
HUN,Hungary,2015,2,Domestic,0
HUN,Hungary,2015,2,International,593.555
ISL,Iceland,2015,2,Total,229.769
ISL,Iceland,2015,2,Domestic,0
ISL,Iceland,2015,2,International,229.769
IRL,Ireland,2015,2,Total,1715.433
IRL,Ireland,2015,2,Domestic,4.65
IRL,Ireland,2015,2,International,1710.783
ITA,Italy,2015,2,Total,7269.876
ITA,Italy,2015,2,Domestic,1856.398
ITA,Italy,2015,2,International,5413.478
LVA,Latvia,2015,2,Total,294.333
LVA,Latvia,2015,2,Domestic,0.038
LVA,Latvia,2015,2,International,294.295
LTU,Lithuania,2015,2,Total,240.974
LTU,Lithuania,2015,2,Domestic,0
LTU,Lithuania,2015,2,International,240.974
LUX,Luxembourg,2015,2,Total,149.261
LUX,Luxembourg,2015,2,Domestic,0
LUX,Luxembourg,2015,2,International,149.261
MLT,Malta,2015,2,Total,208.896
MLT,Malta,2015,2,Domestic,0
MLT,Malta,2015,2,International,208.896
NLD,Netherlands,2015,2,Total,3977.418
NLD,Netherlands,2015,2,Domestic,0.075
NLD,Netherlands,2015,2,International,3977.343
NOR,Norway,2015,2,Total,2556.072
NOR,Norway,2015,2,Domestic,1122.487
NOR,Norway,2015,2,International,1433.585
POL,Poland,2015,2,Total,1701.417
POL,Poland,2015,2,Domestic,103.451
POL,Poland,2015,2,International,1597.966
PRT,Portugal,2015,2,Total,1928.087
PRT,Portugal,2015,2,Domestic,185.239
PRT,Portugal,2015,2,International,1742.848
ROU,Romania,2015,2,Total,748.383
ROU,Romania,2015,2,Domestic,37.035
ROU,Romania,2015,2,International,711.348
SVK,Slovakia,2015,2,Total,80.303
SVK,Slovakia,2015,2,Domestic,1.776
SVK,Slovakia,2015,2,International,78.527
SVN,Slovenia,2015,2,Total,72.252
SVN,Slovenia,2015,2,Domestic,0
SVN,Slovenia,2015,2,International,72.252
ESP,Spain,2015,2,Total,9372.113
ESP,Spain,2015,2,Domestic,1943.47
ESP,Spain,2015,2,International,7428.643
SWE,Sweden,2015,2,Total,2205.212
SWE,Sweden,2015,2,Domestic,560.57
SWE,Sweden,2015,2,International,1644.642
CHE,Switzerland,2015,2,Total,3280.428
CHE,Switzerland,2015,2,Domestic,45.351
CHE,Switzerland,2015,2,International,3235.077
GBR,United Kingdom,2015,2,Total,14183.231
GBR,United Kingdom,2015,2,Domestic,1667.337
GBR,United Kingdom,2015,2,International,12515.894
AUT,Austria,2015,3,Total,2100.017
AUT,Austria,2015,3,Domestic,49.578
AUT,Austria,2015,3,International,2050.439
BEL,Belgium,2015,3,Total,2209.413
BEL,Belgium,2015,3,Domestic,2.211
BEL,Belgium,2015,3,International,2207.202
BGR,Bulgaria,2015,3,Total,324.201
BGR,Bulgaria,2015,3,Domestic,8.815
BGR,Bulgaria,2015,3,International,315.386
HRV,Croatia,2015,3,Total,216.813
HRV,Croatia,2015,3,Domestic,31.96
HRV,Croatia,2015,3,International,184.853
CYP,Cyprus,2015,3,Total,341.318
CYP,Cyprus,2015,3,Domestic,0
CYP,Cyprus,2015,3,International,341.318
CZE,Czechia,2015,3,Total,821.51
CZE,Czechia,2015,3,Domestic,6.772
CZE,Czechia,2015,3,International,814.738
DNK,Denmark,2015,3,Total,2282.557
DNK,Denmark,2015,3,Domestic,166.029
DNK,Denmark,2015,3,International,2116.528
EST,Estonia,2015,3,Total,162.494
EST,Estonia,2015,3,Domestic,1.342
EST,Estonia,2015,3,International,161.152
FIN,Finland,2015,3,Total,1440.44
FIN,Finland,2015,3,Domestic,278.331
FIN,Finland,2015,3,International,1162.109
FRA,France,2015,3,Total,10519.596
FRA,France,2015,3,Domestic,2276.636
FRA,France,2015,3,International,8242.96
DEU,Germany,2015,3,Total,14357.887
DEU,Germany,2015,3,Domestic,1969.502
DEU,Germany,2015,3,International,12388.385
GRC,Greece,2015,3,Total,1347.345
GRC,Greece,2015,3,Domestic,465.077
GRC,Greece,2015,3,International,882.268
HUN,Hungary,2015,3,Total,734.142
HUN,Hungary,2015,3,Domestic,0
HUN,Hungary,2015,3,International,734.142
ISL,Iceland,2015,3,Total,281.71
ISL,Iceland,2015,3,Domestic,0
ISL,Iceland,2015,3,International,281.71
IRL,Ireland,2015,3,Total,2113.431
IRL,Ireland,2015,3,Domestic,5.365
IRL,Ireland,2015,3,International,2108.066
ITA,Italy,2015,3,Total,8920.973
ITA,Italy,2015,3,Domestic,2208.709
ITA,Italy,2015,3,International,6712.264
LVA,Latvia,2015,3,Total,369.701
LVA,Latvia,2015,3,Domestic,0
LVA,Latvia,2015,3,International,369.701
LTU,Lithuania,2015,3,Total,284.033
LTU,Lithuania,2015,3,Domestic,0.006
LTU,Lithuania,2015,3,International,284.027
LUX,Luxembourg,2015,3,Total,177.748
LUX,Luxembourg,2015,3,Domestic,0.121
LUX,Luxembourg,2015,3,International,177.627
MLT,Malta,2015,3,Total,275.334
MLT,Malta,2015,3,Domestic,0
MLT,Malta,2015,3,International,275.334
NLD,Netherlands,2015,3,Total,4654.178
NLD,Netherlands,2015,3,Domestic,0.105
NLD,Netherlands,2015,3,International,4654.073
NOR,Norway,2015,3,Total,2932.322
NOR,Norway,2015,3,Domestic,1290.187
NOR,Norway,2015,3,International,1642.135
POL,Poland,2015,3,Total,1957.806
POL,Poland,2015,3,Domestic,127.396
POL,Poland,2015,3,International,1830.41
PRT,Portugal,2015,3,Total,2420.023
PRT,Portugal,2015,3,Domestic,238.679
PRT,Portugal,2015,3,International,2181.344
ROU,Romania,2015,3,Total,879.055
ROU,Romania,2015,3,Domestic,42.218
ROU,Romania,2015,3,International,836.837
SVK,Slovakia,2015,3,Total,100.387
SVK,Slovakia,2015,3,Domestic,1.457
SVK,Slovakia,2015,3,International,98.93
SVN,Slovenia,2015,3,Total,90.902
SVN,Slovenia,2015,3,Domestic,0
SVN,Slovenia,2015,3,International,90.902
ESP,Spain,2015,3,Total,11835.533
ESP,Spain,2015,3,Domestic,2380.358
ESP,Spain,2015,3,International,9455.175
SWE,Sweden,2015,3,Total,2598.818
SWE,Sweden,2015,3,Domestic,669.911
SWE,Sweden,2015,3,International,1928.907
CHE,Switzerland,2015,3,Total,3889.314
CHE,Switzerland,2015,3,Domestic,58.046
CHE,Switzerland,2015,3,International,3831.268
GBR,United Kingdom,2015,3,Total,16894.634
GBR,United Kingdom,2015,3,Domestic,1914.422
GBR,United Kingdom,2015,3,International,14980.212
AUT,Austria,2015,4,Total,2182.653
AUT,Austria,2015,4,Domestic,40.618
AUT,Austria,2015,4,International,2142.035
BEL,Belgium,2015,4,Total,2660.132
BEL,Belgium,2015,4,Domestic,1.32
BEL,Belgium,2015,4,International,2658.812
BGR,Bulgaria,2015,4,Total,362.523
BGR,Bulgaria,2015,4,Domestic,9.84
BGR,Bulgaria,2015,4,International,352.683
HRV,Croatia,2015,4,Total,380.684
HRV,Croatia,2015,4,Domestic,33.38
HRV,Croatia,2015,4,International,347.304
CYP,Cyprus,2015,4,Total,566.41
CYP,Cyprus,2015,4,Domestic,0
CYP,Cyprus,2015,4,International,566.41
CZE,Czechia,2015,4,Total,956.678
CZE,Czechia,2015,4,Domestic,8.135
CZE,Czechia,2015,4,International,948.543
DNK,Denmark,2015,4,Total,2402.197
DNK,Denmark,2015,4,Domestic,155.924
DNK,Denmark,2015,4,International,2246.273
EST,Estonia,2015,4,Total,174.411
EST,Estonia,2015,4,Domestic,1.474
EST,Estonia,2015,4,International,172.937
FIN,Finland,2015,4,Total,1410.426
FIN,Finland,2015,4,Domestic,219.654
FIN,Finland,2015,4,International,1190.772
FRA,France,2015,4,Total,11754.598
FRA,France,2015,4,Domestic,2330.996
FRA,France,2015,4,International,9423.602
DEU,Germany,2015,4,Total,15683.137
DEU,Germany,2015,4,Domestic,1919.807
DEU,Germany,2015,4,International,13763.33
GRC,Greece,2015,4,Total,2227.095
GRC,Greece,2015,4,Domestic,592.102
GRC,Greece,2015,4,International,1634.993
HUN,Hungary,2015,4,Total,832.834
HUN,Hungary,2015,4,Domestic,0
HUN,Hungary,2015,4,International,832.834
ISL,Iceland,2015,4,Total,297.198
ISL,Iceland,2015,4,Domestic,0
ISL,Iceland,2015,4,International,297.198
IRL,Ireland,2015,4,Total,2391.401
IRL,Ireland,2015,4,Domestic,5.776
IRL,Ireland,2015,4,International,2385.625
ITA,Italy,2015,4,Total,10615.838
ITA,Italy,2015,4,Domestic,2484.78
ITA,Italy,2015,4,International,8131.058
LVA,Latvia,2015,4,Total,407.212
LVA,Latvia,2015,4,Domestic,0
LVA,Latvia,2015,4,International,407.212
LTU,Lithuania,2015,4,Total,338.835
LTU,Lithuania,2015,4,Domestic,0.006
LTU,Lithuania,2015,4,International,338.829
LUX,Luxembourg,2015,4,Total,233.869
LUX,Luxembourg,2015,4,Domestic,0.064
LUX,Luxembourg,2015,4,International,233.805
MLT,Malta,2015,4,Total,393.315
MLT,Malta,2015,4,Domestic,0.123
MLT,Malta,2015,4,International,393.192
NLD,Netherlands,2015,4,Total,5320.956
NLD,Netherlands,2015,4,Domestic,0.141
NLD,Netherlands,2015,4,International,5320.815
NOR,Norway,2015,4,Total,2983.248
NOR,Norway,2015,4,Domestic,1245.829
NOR,Norway,2015,4,International,1737.419
POL,Poland,2015,4,Total,2213.72
POL,Poland,2015,4,Domestic,123.202
POL,Poland,2015,4,International,2090.518
PRT,Portugal,2015,4,Total,3025.639
PRT,Portugal,2015,4,Domestic,301.77
PRT,Portugal,2015,4,International,2723.869
ROU,Romania,2015,4,Total,1025.725
ROU,Romania,2015,4,Domestic,40.435
ROU,Romania,2015,4,International,985.29
